Date,Open,High,Low,Close,Adj Close,Volume,MACD,Signal Line,Buy_Signal_Price,Sell_Signal_Price,Daily_Return,Cumulative_Return,trade_return,portfolio_value,stock_returns
2019-05-08,4530.0,4550.0,4488.0,4507.64990234375,4414.5966796875,567034,147.01673305694203,142.8639308785845,,,-0.7386823434949651,-2.923744794908769e-14,-326098.46209366544,114425.84005013372,-0.005208297413793139
2019-05-09,4494.0,4523.9501953125,4455.2998046875,4478.39990234375,4385.95068359375,590574,137.24998263410907,141.74114122968942,,4478.39990234375,-0.9270336347408785,-2.1333503062976847e-15,-406592.3804006155,113683.33911404996,-0.00648896889370032
2019-05-10,4508.7001953125,4508.7001953125,4422.60009765625,4434.25,4342.71240234375,234079,124.58466020728429,138.3098450252084,,,-1.3973352122061773,8.476551966629038e-16,-606822.4956279402,112562.60781890809,-0.00985840999162324
2019-05-13,4425.0,4425.0,4320.0,4338.4501953125,4248.8896484375,408316,105.75748237941843,131.7993724960504,,,-2.9881349143932003,-1.6852528918523537e-15,-1269625.5505899945,110130.73278920558,-0.021604511402717463
2019-05-14,4326.0,4460.0,4289.0498046875,4424.2998046875,4332.96728515625,617724,96.50867894905969,124.74123378665227,,,2.6080648539689077,-6.0805017291419416e-15,1130065.968981309,112310.01549814241,0.019788082266740448
2019-05-15,4447.7001953125,4447.7001953125,4324.14990234375,4342.35009765625,4252.70947265625,347949,81.76031880904611,116.14505079113104,,,-2.310531765740483,7.96869066768045e-15,-982602.0327037724,110229.74219522571,-0.018522638756176768
2019-05-16,4345.0,4525.0,4322.0,4512.7998046875,4419.6396484375,613573,82.58996156726607,109.43403294635806,,,4.559002647452383,4.4297972518364714e-14,2014914.8858012082,114556.55322223852,0.039252870726210976
2019-05-17,4500.0,4508.89990234375,4435.0,4492.7998046875,4400.052734375,513496,80.73628156296763,103.69448266967999,,,-0.48498863467090114,2.2813959307993912e-14,-213397.55681244965,114048.86265428612,-0.004431838518346387
2019-05-20,4560.25,4807.64990234375,4558.10009765625,4774.2001953125,4675.64453125,974132,100.3484273893664,103.02527161361728,,,6.494774160705574,1.7098547272494118e-13,3036725.5286206827,121192.17044805268,0.06263363667604427
2019-05-21,4789.0,4789.0,4618.0498046875,4639.75,4543.97021484375,671297,104.06656281195137,103.23352985328411,4639.75,,-2.9013715909375564,-3.2510692030223153e-13,-1318374.609141408,117779.18725592134,-0.02816182602575157
2019-05-22,4662.7001953125,4673.64990234375,4592.0,4647.35009765625,4551.41259765625,608316,106.38738249489506,103.86430038160631,,,0.16908197279638607,-3.8007663975669034e-13,76956.18210220429,117972.0929655671,0.0016380403375719776
2019-05-23,4700.0,4884.0,4652.2998046875,4683.9501953125,4587.25732421875,971606,109.85270507774385,105.06198132083384,,,0.8179850468184637,-6.90973647722671e-13,375230.7897119415,118901.1841704678,0.007875476752807531
2019-05-24,4719.0,4817.7998046875,4660.2001953125,4800.10009765625,4701.00927734375,782474,120.39004860330624,108.12759477732831,,,2.6052616475929757,-2.4911407916319653e-12,1224735.9175242442,121849.62176014879,0.024797424716425986
2019-05-27,4800.0,4904.9501953125,4752.0498046875,4841.0498046875,4741.11376953125,609904,130.47305446189966,112.5966867142426,,,0.922440698192109,-4.789070442759798e-12,437339.6295774628,122889.12560190486,0.00853101106188281
2019-05-28,4848.5,4865.0,4752.7001953125,4772.9501953125,4674.419921875,664517,131.56566602569092,116.39048257653226,,,-1.5839118475869611,2.79639497045598e-12,-740386.909485433,121160.42871338586,-0.014067116043520178
2019-05-29,4774.0,4774.0,4703.0,4719.85009765625,4622.4169921875,318406,126.77399504190089,118.467185069606,,,-1.2948443192698385,-8.245011714736933e-13,-598531.0383630358,119812.51873512224,-0.011125215115045495
2019-05-30,4719.0,4771.0,4707.0498046875,4758.89990234375,4660.66015625,767519,124.6258557058336,119.69891919685153,,,0.9801279292406321,-1.6326177973266796e-12,456804.3187839633,120803.7771651758,0.008273526463666858
2019-05-31,4768.0,4777.0,4660.0,4760.10009765625,4661.83544921875,577772,121.6163584490896,120.08240704729914,,,0.0301848436450325,-1.6818981102710827e-12,14071.677413353782,120834.24062424399,0.00025220015909743765
2019-06-03,4780.0,4792.7001953125,4730.0498046875,4762.2998046875,4663.98974609375,641635,118.04440156333203,119.67480595050571,,4762.2998046875,0.05549169571993891,-1.775229488438186e-12,25881.269983114948,120890.07975237396,0.00046211360814307767
2019-06-04,4762.2998046875,4782.0,4675.14990234375,4692.0,4595.140625,529891,108.40838691814224,117.42152214403303,,,-1.7666216384069542,1.3609293389748212e-12,-811787.4859647856,119105.51842333691,-0.01476173436588435
2019-06-06,4692.5,4698.85009765625,4534.0,4571.2001953125,4476.83544921875,761710,90.18592966180404,111.97440364758725,,,-3.0231009127716826,-2.7532973878977233e-12,-1353392.533286183,116039.061824179,-0.025745908927429673
2019-06-07,4559.0,4649.0,4541.0498046875,4572.85009765625,4478.451171875,491364,75.01020536047872,104.58156399016556,,,0.04041238123349071,-2.8645646915866203e-12,18098.487609338572,116080.94117027649,0.0003609341689829737
2019-06-10,4584.7001953125,4620.10009765625,4561.10009765625,4597.85009765625,4502.9345703125,436601,64.21866733182742,96.50898465849795,,,0.571740542013355,-4.502352460986673e-12,257451.02518811426,116715.54805211998,0.0054670499723603605
2019-06-11,4628.0,4628.0,4576.2998046875,4584.75,4490.10498046875,270476,54.00847889071247,88.00888350494085,,,-0.2749697269794774,-3.2643418340237897e-12,-123464.2940588684,116383.00655356712,-0.0028491789375489907
2019-06-12,4575.0,4596.0,4536.0,4569.10009765625,4474.7783203125,216496,44.170922704831355,79.24129134491896,,,-0.3004121850332311,-2.2836937709693182e-12,-134427.79327444098,115985.74127866414,-0.003413469075467579
2019-06-13,4565.0,4579.4501953125,4543.10009765625,4570.2001953125,4475.85546875,265302,36.04598969717699,70.60223101537056,,,0.01907460594645242,-2.327254329752926e-12,8537.517933968034,116013.66084272914,0.00024076899887015557
2019-06-14,4559.0,4574.89990234375,4480.0,4501.75,4408.818359375,296894,23.92183129719433,61.26615107173532,,,-1.0574446640964084,1.3368834323956881e-13,-466208.1449091375,114276.06664979596,-0.014977504789113416
2019-06-17,4518.0,4518.0,4433.5,4455.2998046875,4363.3271484375,282285,10.521304825873813,51.11718182256302,,,-0.6321583641128194,4.9176138876289886e-14,-275831.37522453035,113096.93967532685,-0.01031825297106681
2019-06-18,4437.25,4536.0,4437.0498046875,4511.4501953125,4418.318359375,259249,4.289179205739856,41.75158129919839,,,0.6442321724928889,8.085698965937413e-14,284642.2835425373,114522.30556115064,0.012603055481456682
2019-06-19,4537.7001953125,4560.0,4432.89990234375,4485.0,4392.4140625,314850,-2.7088594690740138,32.85949314554391,,,-0.24478665161831362,6.106427790071934e-14,-107520.43308805692,113850.86915463394,-0.005862903094881133
2019-06-20,4499.0,4589.85009765625,4425.0,4576.0498046875,4481.583984375,462920,-1.047512988154267,26.078091918804276,,,0.6670770093501955,1.0179885378086043e-13,298956.1641448609,116162.14331127421,0.020300959796544005
2019-06-21,4576.0,4646.89990234375,4556.0,4595.14990234375,4500.2900390625,643439,1.7582701043102134,21.214127555905463,,,0.10884950840586405,1.1287960897118753e-13,48985.43584357598,116647.00210516804,0.004173926961346552
2019-06-24,4555.5,4640.2998046875,4543.4501953125,4574.7998046875,4480.35986328125,228331,2.346624372502447,17.44062691922486,,,-0.09394978713930481,1.0227459373597649e-13,-42092.88554627582,116130.41423280144,-0.004428603655752483
2019-06-25,4570.0,4627.0,4537.0,4596.0498046875,4501.17138671875,332939,4.441022043480189,14.840705944075927,,,0.08101269250017668,1.1056013394888965e-13,36465.20134428399,116669.84653542067,0.004645012002104876
2019-06-26,4585.2001953125,4634.0,4581.0498046875,4597.39990234375,4502.494140625,444326,6.136840791969007,13.099932913654543,,,0.004361220685119964,1.1104231109201719e-13,1963.6370580725184,116704.13216509068,0.00029375174630907885
2019-06-27,4605.0,4656.89990234375,4575.0,4599.14990234375,4504.20751953125,725123,7.532218005762843,11.986389932076204,,,0.004985047848265631,1.1159586232599288e-13,2245.3690003381134,116748.54274999732,0.00038064994065623026
2019-06-28,4610.0,4624.9501953125,4531.0,4555.85009765625,4461.8017578125,268574,5.156829212728553,10.620477788206674,,,-0.11284826312366326,9.900246309071714e-14,-50350.657877124824,115649.3902657035,-0.00941474089927663
2019-07-01,4569.7998046875,4575.0,4490.0,4526.64990234375,4433.2041015625,262438,0.9557078169018496,8.68752379394571,,,-0.06807132846413112,9.226323390691092e-14,-30177.40925459942,114908.14229283028,-0.006409384568540122
2019-07-02,4540.0,4554.64990234375,4492.2998046875,4544.10009765625,4450.29443359375,243150,-0.9833289872140085,6.753353237713767,,,0.033491051340402776,9.535322661051886e-14,14904.503935539697,115351.12174062661,0.0038549911499594636
2019-07-03,4549.9501953125,4579.9501953125,4540.2001953125,4561.14990234375,4466.9921875,162479,-1.159296781539524,5.170823233863109,,,0.025338959497621546,9.776937815757032e-14,11318.893411525438,115783.92560841014,0.0037520750690096527
2019-07-04,4567.7998046875,4664.0,4567.75,4645.35009765625,4549.4541015625,407225,5.294206459020643,5.195499878894616,4645.35009765625,,0.0954548302852161,1.071019375566923e-13,43426.73691550287,117921.32897124949,0.018460299949631942
2019-07-05,4645.35009765625,4707.0,4498.14990234375,4522.0498046875,4428.69970703125,671481,0.6572079360666976,4.287841490329033,,4522.0498046875,-0.13790213686244918,9.233235150551585e-14,-61072.7153121712,114791.38890275796,-0.026542734213070296
2019-07-08,4524.0,4524.0,4344.35009765625,4392.35009765625,4301.6767578125,326512,-13.116142501773538,0.8070446919085184,,,-0.12298288615491128,8.097705243189774e-14,-52903.262298128255,111498.96861510671,-0.028681618432597755
2019-07-09,4392.0,4544.85009765625,4351.60009765625,4498.7001953125,4405.83154296875,376199,-15.449113487595241,-2.444186943992234,,,0.01954065152491122,8.255939679498392e-14,8609.281885861426,114198.64871081793,0.024212573062652343
2019-07-10,4476.0,4529.0,4431.64990234375,4480.7001953125,4399.44921875,315481,-17.610012761885628,-5.477352107570913,,,0.0035406695366483358,8.285171233617998e-14,1557.6995826859445,114033.21959844553,-0.004001155715767757
2019-07-11,4492.10009765625,4558.0,4470.85009765625,4539.10009765625,4456.7900390625,295305,-14.528144615538622,-7.287510609164455,,,-0.07138981435447768,7.69369439735495e-14,-31816.94135055572,115519.48709001762,0.013033655410564116
2019-07-12,4543.7998046875,4618.89990234375,4520.10009765625,4565.85009765625,4483.05517578125,483370,-9.852788071856594,-7.800566101702883,,,-0.04294738159334747,7.363270368209148e-14,-19253.548133830875,116200.27642393415,0.005893238620979568
2019-07-15,4576.0,4605.0,4532.2998046875,4597.0,4513.64013671875,274936,-3.6376510118843726,-6.967983083739181,4597.0,,-0.05321817380251052,6.971410565998918e-14,-24020.768527788576,116993.03510657369,0.006822366410964786
2019-07-16,4590.10009765625,4615.0,4568.75,4600.89990234375,4517.4697265625,220077,1.5787074244826726,-5.258644982094811,,,-0.005911972696234395,6.930195777078492e-14,-2670.715767950296,117092.29763647474,0.0008483581343812219
2019-07-17,4600.89990234375,4622.5498046875,4590.89990234375,4608.9501953125,4525.3740234375,300052,6.278149170360848,-2.9512861516036795,,,-0.009201144360592382,6.866430045286425e-14,-4163.861967532322,117297.17610568782,0.0017497213892110342
2019-07-18,4612.2998046875,4621.0,4575.0,4601.75,4518.3037109375,233821,9.324488581856713,-0.4961312049116011,,,0.004611003479643889,6.898091178117972e-14,2083.3914133220705,117113.91441590493,-0.0015622202469931512
2019-07-19,4655.0,4710.0,4490.14990234375,4522.9501953125,4440.9326171875,913097,5.4329066981918,0.6896763757090791,,,0.008495713529525247,6.956695384667806e-14,3772.889131954981,115108.46453218687,-0.01712387780463953
2019-07-22,4523.10009765625,4600.85009765625,4450.14990234375,4584.10009765625,4500.97412109375,286422,7.1116687055264265,1.9740748416725489,,,0.009324439340944068,7.021562668795566e-14,4196.906016729771,116664.73343302617,0.01351991503402461
2019-07-23,4584.10009765625,4619.89990234375,4521.5,4539.4501953125,4457.13427734375,321238,4.848697914058903,2.54899945614982,,,-0.01922764501225365,6.886554554368672e-14,-8570.019565671333,115528.40970681989,-0.009740167403102462
2019-07-24,4549.0,4553.4501953125,4430.0498046875,4442.85009765625,4362.28564453125,225538,-4.5458134194450395,1.1300368810308483,,4442.85009765625,-0.05424317474224706,6.513005972304035e-14,-23662.422249190444,113069.9440134272,-0.021280131623869436
2019-07-25,4460.0,4534.0,4442.85009765625,4460.10009765625,4379.22314453125,403568,-10.503241804162826,-1.1966188560078865,,,0.004387608064239134,6.541582489830553e-14,1921.4314784047972,113508.96207248721,0.0038826428127971546
2019-07-26,4477.0,4527.0,4425.0498046875,4500.5498046875,4418.93896484375,225799,-11.882834025901502,-3.33386188998661,,,-0.010852312818794639,6.470591190320962e-14,-4795.570797364494,114538.39158378282,0.00906923749368449
2019-07-29,4499.0,4529.0,4347.5,4368.9501953125,4289.7255859375,381801,-23.135914180459622,-7.294272348081213,,,0.09748484037438578,7.101375739637307e-14,41818.32139950356,111189.19560964222,-0.029240785034293726
2019-07-30,4351.0,4407.0,4301.0,4317.5498046875,4239.25732421875,379920,-35.71473102919572,-12.978364084304115,,,0.08581650236966203,7.710790967625753e-14,36379.823620942545,109881.06404926449,-0.011764929405729596
2019-07-31,4296.89990234375,4362.0498046875,4211.0,4346.89990234375,4268.0751953125,688261,-42.86406242139219,-18.95550375172173,,,-0.0882250815614641,7.030505805603569e-14,-37655.12822169071,110628.01996565235,0.0067978596620668075
2019-08-01,4296.35009765625,4334.7001953125,4180.0,4231.7001953125,4154.96484375,384975,-56.999959079279506,-26.564394817233286,,,0.5023490906993132,1.0562274004204764e-13,208724.28111454265,107696.21261494751,-0.026501578048562124
2019-08-02,4212.89990234375,4373.89990234375,4183.35009765625,4299.0498046875,4221.09326171875,470125,-62.15031817180534,-33.6815794881477,,,-0.4227861052069579,6.096691315838333e-14,-178461.95798374046,109410.25363076148,0.015915496435594312
2019-08-05,4281.2998046875,4316.64990234375,4185.5,4246.2001953125,4169.201171875,315872,-69.61677399340806,-40.868618389199774,,,0.41406513443550114,8.621118625142684e-14,172632.08437210709,108065.21660854625,-0.012293323356564745
2019-08-06,4208.10009765625,4369.0,4205.0,4357.0,4277.9921875,412597,-65.99472219131985,-45.893839149623794,,,-1.0664245543594268,-5.726539627548575e-15,-456215.59121077973,110885.06726672214,0.026093872071744295
2019-08-07,4348.89990234375,4423.2998046875,4321.2001953125,4341.64990234375,4262.92041015625,714639,-63.607162736292594,-49.43650386695755,,,0.16168840306303509,-6.652454675004091e-15,68926.47935029825,110494.40852511105,-0.0035230887436883407
2019-08-08,4374.85009765625,4404.0,4127.89990234375,4233.14990234375,4156.3876953125,1442600,-69.51003599711112,-53.451210292988264,,,1.2354452963238634,-1.487119851224559e-14,513498.96278722107,107733.0927643969,-0.024990499565943458
2019-08-09,4351.0,4383.7001953125,4240.7001953125,4281.35009765625,4203.7138671875,1030872,-69.56734992940983,-56.674438220272584,,,-0.6086153050894704,-5.820359492669163e-15,-255844.45977871577,108959.78171609004,0.011386366281480598
2019-08-13,4284.7998046875,4285.2998046875,4160.5498046875,4181.14990234375,4105.3310546875,413182,-76.66766526178708,-60.67308362857549,,,1.326396325994091,-1.3540462939710373e-14,544529.6027926947,106409.710490194,-0.023403877988710353
2019-08-14,4195.0,4300.0,4195.0,4225.89990234375,4149.26953125,578309,-77.85182113531027,-64.10883112992245,,,-0.6493709831134881,-4.747679208738898e-15,-269441.52347106545,107548.59076759753,0.010702797327337032
2019-08-16,4226.0,4244.35009765625,4198.0,4208.0,4131.6943359375,508138,-79.2943882276968,-67.14594254947733,,,0.2715478519480594,-6.036901299610408e-15,112195.2721829792,107093.04371911375,-0.004235761082230671
2019-08-19,4225.0,4269.0,4142.39990234375,4158.14990234375,4082.748046875,399066,-83.42551213437855,-70.40185646645757,,,0.7954472054755728,-1.0838937568117361e-14,324761.05245475715,105824.3615155767,-0.01184650609701754
2019-08-20,4176.0,4177.39990234375,4023.0,4033.050048828125,3959.916748046875,725830,-95.50993775542611,-75.42347272425128,,,2.1180713015845294,-3.379658017081315e-14,838738.6020702021,102640.58832571145,-0.030085460229587246
2019-08-21,4036.0,4074.050048828125,3898.0,3921.39990234375,3850.291259765625,828459,-112.6344134438632,-82.86566086817368,,,2.0880072868556434,-1.0436408583827196e-13,803943.620690722,99799.10823191133,-0.027683798894788558
2019-08-22,3903.75,3943.300048828125,3817.10009765625,3838.14990234375,3768.550537109375,673651,-131.28806983964523,-92.55014266246799,,,1.7592173022164004,-2.879631913749576e-13,662969.9309159721,97680.3980676776,-0.021229663404194743
2019-08-23,3838.0,3899.39990234375,3791.10009765625,3861.800048828125,3791.77197265625,783702,-142.55417535009929,-102.55094919999425,,,-0.5702848221159952,-1.2374215400573563e-13,-216239.00049306857,98282.29501600977,0.00616186107528871
2019-08-26,3920.0,4060.0,3831.0,4038.39990234375,3965.16943359375,989976,-135.92407109860096,-109.2255735797156,,,-4.689647567480872,4.565649375221059e-13,-1859524.718890244,102776.73733315893,0.04572993197025177
2019-08-27,4118.0,4242.9501953125,4066.10009765625,4135.7001953125,4060.70556640625,1555781,-121.559436704566,-111.69234620468569,,,-2.6316628025087003,-7.44960025484529e-13,-1068640.7791051352,105253.02294776807,0.024093773603817814
2019-08-28,4135.7001953125,4184.9501953125,4086.050048828125,4119.7998046875,4045.093505859375,547969,-110.1652073317291,-111.38691843009438,4119.7998046875,,0.429419873727334,-1.064860665560007e-12,173704.35425013915,104848.36012744534,-0.0038446671359354534
2019-08-29,4105.0,4147.9501953125,4045.5,4073.89990234375,4000.02587890625,478219,-103.57779892099097,-109.82509452827371,,,1.2409958088717152,-2.386348288552321e-12,496401.5351101056,103680.21240131094,-0.011141294363751664
2019-08-30,4095.0,4118.0,4016.050048828125,4052.25,3978.7685546875,580571,-98.93209114175443,-107.64649385096986,,,0.583643134424106,-3.7791240835105985e-12,232218.09504058823,103129.22499352794,-0.005314294131599673
2019-09-03,3990.25,4013.60009765625,3851.0,3885.550048828125,3815.09130859375,673895,-107.22173469379959,-107.56154201953582,,,4.428325353184156,-2.051431507534942e-11,1689446.556655822,98886.7295312481,-0.04113762753331485
2019-09-04,3898.0,3910.64990234375,3832.0,3876.5,3806.20556640625,551384,-113.20340369461746,-108.68991435455216,,3876.5,0.25052195461813487,-2.5653601385678222e-11,95353.8058174519,98656.412112003,-0.002329155129749072
2019-09-05,3899.0,3927.449951171875,3872.5,3888.800048828125,3818.282470703125,381459,-115.63642944998492,-110.07921737363871,,,-0.3448677878254668,-1.6806500626043046e-11,-131680.26289641444,98969.4440874343,0.0031729778996840707
2019-09-06,3905.0,3972.0,3883.10009765625,3907.550048828125,3836.6923828125,497704,-114.75625516469609,-111.0146249318502,,,-0.5307487679255749,-7.886471125630296e-12,-203631.97550871727,99446.62689963935,0.004821538717489471
2019-09-09,3914.60009765625,3960.0,3888.550048828125,3905.60009765625,3834.77783203125,478027,-112.91162403296357,-111.39402475207288,,,0.05539749234147538,-8.323361849413667e-12,21243.707558121074,99397.00196278586,-0.0004990214194338094
2019-09-11,3939.949951171875,3944.0,3892.0,3903.39990234375,3832.61767578125,690633,-110.35197821427892,-111.1856154445141,3903.39990234375,,0.06274900641463965,-8.845644535493892e-12,24049.295112245898,99341.01096032732,-0.0005633437263125041
2019-09-12,3920.0,4035.89990234375,3916.60009765625,4002.050048828125,3929.478759765625,844400,-99.36217518135072,-108.82092739188143,,,-2.8099748387321757,1.601039404161271e-11,-1104173.6444273922,101851.63915747969,0.025272877223043944
2019-09-13,4004.949951171875,4047.25,3934.0,4031.14990234375,3958.051025390625,628375,-87.34032910647693,-104.52480773480053,,,-0.7912653644640417,3.341923765063107e-12,-313186.86871729867,102592.22900826253,0.007271236781295709
2019-09-16,4019.699951171875,4056.0,3975.0,3992.85009765625,3920.44580078125,424731,-79.92601942569718,-99.60505007297988,,,0.993084436482468,6.660736244058171e-12,389333.3708828906,101617.50589572979,-0.009500962657139622
2019-09-17,3961.0,3975.0,3881.050048828125,3900.39990234375,3829.672119140625,708722,-80.44745488444369,-95.77353103527265,,,2.3062471883481765,2.202204047924612e-11,883217.055706347,99264.66246974615,-0.02315393592330628
2019-09-18,3910.10009765625,3937.949951171875,3885.050048828125,3902.800048828125,3832.028564453125,285674,-79.75122828292706,-92.56907048480353,,,-0.05893065548397558,2.0724267198709503e-11,-22582.395513654064,99325.74126221109,0.0006153590771378337
2019-09-19,3910.0,3928.39990234375,3838.0,3866.300048828125,3796.1904296875,277903,-81.15578823987516,-90.28641403581787,,,0.8657301915588597,3.866589101056527e-11,328647.6667887269,98396.82091593003,-0.009352259798951157
2019-09-20,3860.0,4323.9501953125,3852.64990234375,4269.64990234375,4192.22607421875,1753403,-49.73878763681569,-82.17688875601743,,,-9.419084431450381,-3.255314010352073e-10,-3948693.1348794177,108662.019438775,0.10432450881247046
2019-09-23,4360.0,4447.85009765625,4319.89990234375,4391.10009765625,4311.4736328125,975156,-15.044878927375521,-68.75048679028905,,,-2.337515483062642,4.354032891076639e-10,-1007813.6371515555,111752.90249244124,0.028445000899449013
2019-09-24,4400.0,4410.0,4295.10009765625,4318.0,4239.69970703125,448502,6.582854659321583,-53.68381850036692,,,1.1445024964914627,9.337234404719793e-10,485234.68990713893,109892.53056106996,-0.016647331199593274
2019-09-25,4301.0498046875,4340.0,4254.7001953125,4277.85009765625,4200.27783203125,488035,20.30787693198363,-38.88547941389681,,,0.49916666950123767,1.3998070604876144e-09,209663.8696394918,108870.7200785899,-0.009298263627547487
2019-09-26,4285.0,4420.0,4285.0,4395.60009765625,4315.892578125,675169,40.05249946155391,-23.09788363880667,,,-1.0703422509070728,-9.84655794703118e-11,-461948.21767434425,111867.44104855554,0.027525508681221167
2019-09-27,4335.10009765625,4419.64990234375,4335.10009765625,4395.14990234375,4315.4501953125,371737,55.030204530030915,-7.4722660050391525,,,0.0023675535342855734,-9.869870200099221e-11,1021.7059361945477,111855.97453675007,-0.00010241953373779644
2019-09-30,4383.60009765625,4390.0498046875,4287.0498046875,4341.25,4262.52783203125,477396,61.91602191987704,6.405391579944086,,,0.09163585678322941,-1.0774304212224577e-10,39060.0389950545,110484.23294509825,-0.01226349579453645
2019-10-01,4368.0,4410.0,4155.0,4212.60009765625,4136.2109375,362440,56.52873601575584,16.430060467106436,,,-0.1898190943306012,-8.729135544617727e-11,-78513.1814116577,107210.1135140372,-0.029634299416930632
2019-10-03,4219.0,4219.0,4114.0,4146.7998046875,4071.603515625,321369,46.50985743969795,22.44601986162474,,,-0.25663677797624546,-6.488918323929115e-11,-104492.32074467537,105535.49654267583,-0.015619876428659585
2019-10-04,4173.2001953125,4183.2998046875,3967.0,3979.550048828125,3907.386474609375,476329,25.030346936528986,22.96288527660559,,,-0.9052990916499267,-6.145064594855222e-12,-353735.3426189077,101279.00965787839,-0.040332247452678494
2019-10-07,3999.0,4008.800048828125,3853.0,3870.39990234375,3800.216064453125,413509,-0.6327820107430853,18.243751819135856,,3870.39990234375,-0.6298178717299154,-2.274793090080651e-12,-239344.39938277024,98501.16490774046,-0.027427760712927074
2019-10-09,3868.0,4061.0,3868.0,4043.550048828125,3970.226318359375,802345,-7.169939341461031,13.161013587016479,,,0.8161706667118778,-4.131412483043348e-12,324038.2261252415,102907.81120679404,0.04473701706625266
2019-10-10,4047.5,4080.0,3947.050048828125,3976.300048828125,3904.19580078125,390651,-17.477326808039834,7.033345508005216,,,-0.21888639823498576,-3.2271024850069306e-12,-85457.53568371639,101196.30775788624,-0.016631425155598123
2019-10-11,3986.0,4099.89990234375,3965.0,4077.199951171875,4003.26611328125,624956,-17.45069859173509,2.136536688057155,,,0.1784735635592645,-3.803054965477075e-12,71447.71691133508,103764.19890499875,0.025375324071302607
2019-10-14,4075.0,4207.10009765625,4051.550048828125,4170.2998046875,4094.67724609375,467406,-9.938911490307873,-0.2785529476158508,,,0.04878597460779167,-3.988590708454876e-12,19976.2820155032,106133.56499230914,0.02283426239345121
2019-10-15,4194.89990234375,4219.2001953125,4141.5498046875,4206.5,4130.22119140625,349808,-1.1049298162233754,-0.4438283213373557,,,-0.002417985629059935,-3.97894635344163e-12,-998.6815485659115,107054.85998167763,0.00868047790516413
2019-10-16,4232.7998046875,4298.0,4226.5498046875,4285.2998046875,4207.591796875,323562,12.000886801335128,2.0451147031971413,4285.2998046875,,-0.008314146955978948,-3.945864808729159e-12,-3498.2536529990275,109060.29720920163,0.01873286691727083
2019-10-17,4271.0,4280.0,4221.0498046875,4260.4501953125,4183.193359375,335206,20.185900398552803,5.673271842268274,,,-0.011858945847205347,-3.899071011642047e-12,-4960.826351721714,108427.89250512212,-0.0057988030027252835
2019-10-18,4268.7001953125,4363.0,4255.64990234375,4295.2998046875,4217.41064453125,539285,29.09820558948013,10.358258591710646,,,0.04640568668927658,-4.080010079387548e-12,19571.18370101372,109314.8006152682,0.008179795039815918
2019-10-22,4295.0,4409.89990234375,4217.0,4249.2998046875,4172.24560546875,999349,32.14626830001362,14.715860533371242,,,-0.1109285277971994,-3.6274205678833526e-12,-46282.10626229833,108144.12797842169,-0.01070938050699044
2019-10-23,4275.85009765625,4299.0,4212.0,4251.2998046875,4174.208984375,432380,34.324635199077875,18.63761546651257,,,0.006925002238763268,-3.6525404634368806e-12,2890.6406561862623,108195.01853467977,0.00047066577834620205
2019-10-24,4265.0,4330.0,4243.75,4311.5498046875,4233.3662109375,884456,40.35926397456569,22.981945168123197,,,0.2641337903455087,-4.617299820434805e-12,111817.50632155263,109728.36706810215,0.014172136233151056
2019-10-25,4293.7998046875,4306.7998046875,4175.0,4196.60009765625,4120.5009765625,587008,35.62382037018142,25.510320208534843,,,-0.6127186967883875,-1.7881938917767355e-12,-252470.7988474653,106802.91312680829,-0.026660878857592496
2019-10-27,4203.0,4275.0,4172.0,4189.89990234375,4113.92236328125,56626,30.982955855762157,26.604847337980306,,,-0.04072867165603984,-1.7153631299012247e-12,-16755.45931525215,106632.3962244295,-0.0015965770282095892
2019-10-29,4219.7001953125,4219.7001953125,4081.0,4117.7001953125,4043.031982421875,775239,21.338795659319658,25.551637002248178,,4117.7001953125,-0.45845001289491205,-9.289548808785515e-13,-185352.80644758506,104794.92567618405,-0.01723184532185673
2019-10-30,4170.0,4206.9501953125,4101.25,4122.7001953125,4047.941162109375,616338,13.93126800858272,23.22756320351509,,,0.031025620845738452,-9.577762827954875e-13,12558.988770146336,104922.17105112033,0.0012142700446458043
2019-10-31,4122.7001953125,4166.0,4091.39990234375,4143.2001953125,4068.069580078125,763791,9.57457435370543,20.496965433553157,,,0.11549923327252068,-1.0683987091049711e-12,46985.89173982886,105443.8973382695,0.0049724692625741085
2019-11-01,4143.0,4178.7998046875,4131.75,4162.75,4087.2646484375,255083,7.583328945033827,17.914238135849292,,,0.09671433708595664,-1.1717281819995503e-12,39529.709096849845,105941.43131050016,0.004718527651552451
2019-11-04,4172.0,4296.7001953125,4172.0,4238.7001953125,4161.837890625,875545,11.8856793099485,16.708526370669134,,,0.3268500902235285,-1.5547076440035543e-12,136029.7090046481,107874.3612023359,0.018245197360518883
2019-11-05,4250.0,4250.0,4134.35009765625,4147.39990234375,4072.193115234375,386308,7.969867122411415,14.96079452101759,,,-0.35989678910392037,-9.951733549313542e-13,-146556.92267839424,105550.7788969861,-0.021539691122697824
2019-11-06,4160.0,4176.89990234375,4116.0498046875,4135.64990234375,4060.65625,417808,3.8907786704889986,12.746791350911872,,,-0.042385187859200674,-9.529927453301177e-13,-17211.167798788734,105251.74467216944,-0.0028331003222911155
2019-11-07,4160.0,4235.25,4160.0,4187.39990234375,4111.4677734375,615076,4.703913192680375,11.138215719265572,,,0.15950226948656018,-1.104997251014499e-12,65578.84407841356,106568.77353696137,0.012513148168241228
